video_id,internal_split,official_video_folder,video_path,video_hash,extraversion,agreeableness,conscientiousness,neuroticism,openness,interview,total_sampled_frames,face_detection_rate,overall_eye_contact_ratio,head_yaw_stability_std_deg,head_pitch_stability_std_deg,multiple_faces_detected_frame_count,top_emotion_overall,emotion_neutral,emotion_happy,emotion_sad,emotion_angry,emotion_fear,emotion_surprise,emotion_disgust
E3z1D7CKoOA.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\E3z1D7CKoOA.002.mp4,139d885fa6602c66,0.4485981308411215,0.5714285714285714,0.5533980582524272,0.5520833333333334,0.5666666666666667,0.47663551401869153,31,1.0,0.6129,12.363,6.11,0,angry,0.0968,0.3927,0.0449,0.4055,0.0453,0.0074,0.0002
rIHcq2E67Nc.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\rIHcq2E67Nc.005.mp4,111c7fe63a6bef11,0.6355140186915887,0.4615384615384615,0.47572815533980584,0.6979166666666666,0.6777777777777777,0.4859813084112149,31,0.9677,0.4,5.275,5.862,0,sad,0.2153,0.2883,0.4789,0.0074,0.0017,0.0043,0.0001
vqLtOsoNPnU.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\vqLtOsoNPnU.004.mp4,89ee840d33bb9933,0.6542056074766356,0.7142857142857143,0.6990291262135921,0.84375,0.7444444444444444,0.7663551401869158,31,0.9677,0.2,24.63,2.736,0,neutral,0.5656,0.3887,0.0013,0.0028,0.0006,0.0381,0.0008
hhdoeK8SsiI.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\hhdoeK8SsiI.002.mp4,2444fc764f5cd5d6,0.4672897196261683,0.5164835164835165,0.4368932038834952,0.3333333333333333,0.5333333333333333,0.5046728971962616,31,1.0,0.5806,14.913,2.185,0,neutral,0.5317,0.275,0.0113,0.0247,0.043,0.1087,0.0006
JKDEEwxZwrw.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\JKDEEwxZwrw.005.mp4,a6c0906919e9cfc7,0.38317757009345793,0.4505494505494505,0.4951456310679611,0.5,0.4888888888888889,0.4485981308411215,31,0.9677,0.4667,20.192,2.331,0,neutral,0.6849,0.1316,0.025,0.1507,0.0016,0.0015,0.0009
modNfUPt3F4.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\modNfUPt3F4.005.mp4,5860ff2061a676d5,0.5233644859813085,0.6703296703296703,0.6504854368932039,0.5520833333333334,0.6777777777777777,0.6074766355140186,31,0.6774,0.1905,21.197,4.871,0,neutral,0.5813,0.3082,0.0084,0.0861,0.0055,0.0065,0.0012
59Smv7wl--w.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\59Smv7wl--w.003.mp4,466a147ed5d7ad91,0.26168224299065423,0.4505494505494505,0.8446601941747574,0.6145833333333333,0.3777777777777778,0.5327102803738317,32,0.9688,0.3548,6.439,3.896,0,angry,0.02,0.2725,0.0333,0.6384,0.0216,0.0082,0.0004
4lyKh2_xCDQ.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\4lyKh2_xCDQ.003.mp4,6b4b06de11517604,0.6355140186915887,0.4065934065934066,0.4077669902912622,0.5520833333333334,0.6555555555555556,0.43925233644859807,31,0.9677,0.4333,12.757,5.141,0,happy,0.1626,0.7473,0.0777,0.0018,0.0068,0.0008,0.0005
upgv7xmOb1I.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\upgv7xmOb1I.004.mp4,54494e54a04e68a4,0.30841121495327106,0.3846153846153846,0.33980582524271846,0.32291666666666663,0.5,0.29906542056074764,32,1.0,0.5938,19.767,8.021,0,happy,0.1476,0.5526,0.1872,0.0131,0.0652,0.0277,0.002
T1--98_78ns.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\T1--98_78ns.003.mp4,95536e200c746a9f,0.47663551401869164,0.5604395604395604,0.5048543689320388,0.6145833333333333,0.6444444444444444,0.514018691588785,31,0.9677,0.0333,8.672,2.872,0,happy,0.2337,0.6351,0.0779,0.0142,0.0014,0.0279,0.0008
7I-B2bBL0K0.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\7I-B2bBL0K0.004.mp4,d759271e47c91ee9,0.6355140186915887,0.6373626373626373,0.7766990291262136,0.7395833333333333,0.5777777777777777,0.644859813084112,31,0.9677,0.4333,12.921,3.742,0,neutral,0.6452,0.1877,0.0607,0.0109,0.0875,0.0028,0.0001
rTG9gtci67c.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\rTG9gtci67c.001.mp4,38d83dd2e6c46903,0.5514018691588786,0.7802197802197802,0.7669902912621359,0.53125,0.6777777777777777,0.7383177570093457,31,1.0,0.6452,16.88,6.46,0,happy,0.1501,0.6585,0.1526,0.0201,0.0106,0.0013,0.0009
P63CUj9KnSw.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\P63CUj9KnSw.001.mp4,71e9fb74a9591a94,0.3271028037383178,0.4395604395604395,0.4466019417475728,0.32291666666666663,0.4,0.3644859813084112,31,0.9677,0.0667,10.466,4.811,0,neutral,0.4557,0.0192,0.424,0.0897,0.0052,0.0014,0.0012
jVGTEDAYWZ8.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\jVGTEDAYWZ8.001.mp4,59de947e2bf74996,0.6074766355140188,0.7802197802197802,0.7961165048543688,0.7187499999999999,0.7333333333333333,0.7663551401869158,32,0.9688,0.1613,26.428,13.267,0,happy,0.2218,0.6457,0.0008,0.1167,0.0001,0.008,0.0038
opEoJBrcmbI.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\opEoJBrcmbI.003.mp4,edc20d5584c23950,0.5420560747663552,0.5054945054945055,0.5339805825242718,0.53125,0.5666666666666667,0.47663551401869153,31,0.9677,0.1667,26.819,3.043,0,happy,0.4059,0.5727,0.0046,0.0035,0.0056,0.0058,
UqfFvPT9mEs.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\UqfFvPT9mEs.000.mp4,cfb28e39fb6513a6,0.7570093457943926,0.6593406593406592,0.5339805825242718,0.7187499999999999,0.6888888888888889,0.6542056074766355,31,0.9677,0.3667,27.102,14.062,0,neutral,0.4932,0.392,0.0369,0.0343,0.0026,0.0381,0.0008
IXVf5VWxOAg.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\IXVf5VWxOAg.005.mp4,b1a41b3e7c834d7e,0.2336448598130841,0.5714285714285714,0.33980582524271846,0.32291666666666663,0.34444444444444444,0.3177570093457943,31,0.9355,0.8966,5.6,5.951,0,neutral,0.6356,0.2803,0.0129,0.0479,0.0032,0.0153,0.0004
VnUkBYQkJms.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\VnUkBYQkJms.002.mp4,7fae4453e3bc63ef,0.588785046728972,0.5934065934065933,0.5922330097087379,0.6041666666666666,0.7555555555555554,0.514018691588785,29,0.9655,0.5,21.178,18.408,0,neutral,0.5151,0.4654,0.0135,0.0021,0.0011,0.0004,0.0005
fTpemcfElxI.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\fTpemcfElxI.003.mp4,eb64e0e64638b30e,0.4205607476635514,0.5054945054945055,0.7184466019417477,0.625,0.5333333333333333,0.5420560747663551,31,0.9677,0.1,7.116,4.811,0,neutral,0.7115,0.2313,0.0013,0.0463,0.0006,0.0047,0.0017
bzaOB8BoWPU.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\bzaOB8BoWPU.000.mp4,a9a3e728600d1f5a,0.5327102803738318,0.5384615384615384,0.5339805825242718,0.5,0.5888888888888889,0.5233644859813084,31,0.9677,0.6667,6.02,12.354,0,neutral,0.5501,0.2201,0.1959,0.0009,0.0179,0.0109,0.0005
5xA8-Y5qgT0.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\5xA8-Y5qgT0.004.mp4,9c8081bb80e5073b,0.4579439252336449,0.6043956043956044,0.6116504854368932,0.5625,0.4888888888888889,0.5420560747663551,31,0.9677,0.4,17.054,2.905,0,neutral,0.4975,0.3086,0.0262,0.1003,0.0254,0.0366,0.0006
2PSGksTyrnI.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\2PSGksTyrnI.003.mp4,3b4695cbb6d3bd22,0.29906542056074764,0.4725274725274725,0.3300970873786408,0.45833333333333337,0.4444444444444445,0.2523364485981308,32,1.0,0.75,14.24,7.305,0,happy,0.1489,0.5811,0.0564,0.172,0.006,0.0004,0.0294
ask-ZFRztf8.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\ask-ZFRztf8.001.mp4,dfe23a5f2a681729,0.33644859813084116,0.4175824175824176,0.6990291262135921,0.4166666666666667,0.5333333333333333,0.47663551401869153,31,0.9677,0.8,12.275,13.737,0,neutral,0.4729,0.255,0.0919,0.0053,0.1469,0.0236,0.0006
T3v3-2tvV0s.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\T3v3-2tvV0s.000.mp4,09bb48b4a30dbb71,0.29906542056074764,0.5164835164835165,0.4077669902912622,0.34374999999999994,0.45555555555555555,0.308411214953271,31,0.9677,0.5667,4.317,2.817,0,neutral,0.725,0.162,0.0195,0.0479,0.0183,0.0238,0.0005
lsVwEApsljU.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\lsVwEApsljU.003.mp4,b9481510c7aecd30,0.29906542056074764,0.4615384615384615,0.5728155339805825,0.3854166666666667,0.5,0.4299065420560747,32,1.0,0.4062,7.664,3.303,0,neutral,0.6244,0.3454,0.0046,0.0173,0.0023,0.003,0.0001
f9GeYKAXgAQ.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\f9GeYKAXgAQ.003.mp4,10f0df88fd6fa21b,0.4205607476635514,0.5604395604395604,0.5242718446601942,0.42708333333333337,0.4777777777777778,0.47663551401869153,31,1.0,0.4194,23.416,3.104,0,sad,0.0523,0.0662,0.6629,0.095,0.1157,0.0034,0.0012
mIQnQ8Nmj-c.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\mIQnQ8Nmj-c.001.mp4,9855997f60e4f195,0.3457943925233645,0.29670329670329665,0.3883495145631068,0.29166666666666663,0.3555555555555556,0.3457943925233644,31,0.9677,0.6333,13.809,2.78,0,neutral,0.4941,0.1486,0.0025,0.2669,0.0572,0.0259,0.0001
9cj8rrj1wSk.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\9cj8rrj1wSk.004.mp4,438442a6871246f9,0.6448598130841123,0.7362637362637363,0.7961165048543688,0.8645833333333334,0.7222222222222221,0.7850467289719626,31,0.9677,0.6,17.584,7.135,0,neutral,0.7269,0.1019,0.0011,0.1237,0.0083,0.0346,
nUazOUcW_AM.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\nUazOUcW_AM.004.mp4,51209536102e489d,0.4672897196261683,0.4395604395604395,0.5339805825242718,0.6354166666666666,0.7444444444444444,0.43925233644859807,32,1.0,0.2812,22.641,4.068,0,happy,0.1209,0.4655,0.3808,0.022,0.0042,0.0021,0.0004
xX5Imr7UmaA.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\xX5Imr7UmaA.002.mp4,6e1020f52700dd25,0.7102803738317757,0.6373626373626373,0.5048543689320388,0.7291666666666667,0.6444444444444444,0.6074766355140186,32,1.0,0.2812,15.169,6.417,0,neutral,0.462,0.2603,0.2275,0.0269,0.0186,0.0019,0.0001
IV01x2GS61g.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\IV01x2GS61g.000.mp4,c4daf55fbf1c9ebc,0.4579439252336449,0.5604395604395604,0.6990291262135921,0.6145833333333333,0.41111111111111115,0.6074766355140186,31,0.9677,0.9667,8.096,2.459,0,happy,0.1929,0.7964,0.0037,0.0026,0.0006,0.0019,0.0002
MrfJ1qDJAwo.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\MrfJ1qDJAwo.001.mp4,daec695deab8f586,0.8130841121495327,0.7252747252747254,0.4077669902912622,0.7187499999999999,0.6777777777777777,0.6261682242990654,32,0.9688,0.7419,16.795,6.341,0,happy,0.0536,0.9417,0.001,0.0,0.0,0.0021,0.0007
fiEEjrKhlNU.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\fiEEjrKhlNU.002.mp4,990e514dbb860f3b,0.4299065420560748,0.5164835164835165,0.6310679611650486,0.5104166666666666,0.5888888888888889,0.514018691588785,31,0.9677,0.1333,29.066,5.203,0,neutral,0.5004,0.4666,0.0012,0.0118,0.0003,0.0156,0.0016
vMtF0akNUK4.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\vMtF0akNUK4.002.mp4,8e5a8035241a4a5b,0.6074766355140188,0.835164835164835,0.7378640776699029,0.6770833333333334,0.8333333333333333,0.7850467289719626,31,0.9677,0.1333,20.33,3.468,0,neutral,0.6278,0.3385,0.0018,0.0139,0.003,0.0114,0.0003
Ahiq4zhmYco.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\Ahiq4zhmYco.002.mp4,b0f6bd4511f976e0,0.4485981308411215,0.6593406593406592,0.5145631067961165,0.5416666666666666,0.6666666666666666,0.514018691588785,31,0.9677,0.3333,25.022,2.363,0,neutral,0.9347,0.0275,0.0059,0.0209,0.0066,0.0017,
HUJt0I1UKzo.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\HUJt0I1UKzo.002.mp4,4f9d430fea316639,0.588785046728972,0.824175824175824,0.7087378640776699,0.6354166666666666,0.7666666666666666,0.6728971962616823,31,1.0,0.3871,20.679,6.326,0,neutral,0.3566,0.2523,0.1223,0.062,0.1873,0.0132,
Dq7Uep06KOQ.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\Dq7Uep06KOQ.001.mp4,2947a4cce14df718,0.4018691588785047,0.31868131868131866,0.33980582524271846,0.3854166666666667,0.6,0.3177570093457943,31,0.5484,0.3529,18.852,7.427,0,sad,0.2524,0.2113,0.487,0.0348,0.0042,0.0006,0.0029
mXaI17Dx7u0.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\mXaI17Dx7u0.001.mp4,62dd0f8aa14f414a,0.18691588785046728,0.29670329670329665,0.35922330097087385,0.3125,0.4666666666666667,0.29906542056074764,31,0.9355,0.5172,5.472,7.955,0,surprise,0.3018,0.1157,0.0136,0.1273,0.038,0.388,0.0046
DegRGUG4Wi0.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\DegRGUG4Wi0.003.mp4,4038916c423cc100,0.5140186915887851,0.6593406593406592,0.6601941747572816,0.6354166666666666,0.5777777777777777,0.5981308411214953,29,0.9655,0.7143,4.802,2.423,0,neutral,0.7305,0.1856,,0.0054,0.0026,0.0721,0.0013
twmdh5zdvfg.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\twmdh5zdvfg.000.mp4,93884a4169ed1548,0.6168224299065421,0.5274725274725275,0.4368932038834952,0.625,0.711111111111111,0.5700934579439252,31,0.9355,0.5517,15.257,9.635,0,happy,0.204,0.4742,0.1039,0.011,0.0955,0.1082,0.0001
SxRNdq2nGN0.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\SxRNdq2nGN0.000.mp4,1fd3f0eaab383ee6,0.48598130841121495,0.5824175824175825,0.4368932038834952,0.6354166666666666,0.4777777777777778,0.4299065420560747,31,0.9677,0.9,14.878,4.862,0,neutral,0.8984,0.0281,0.0532,0.0062,0.0092,0.0009,0.0011
wr4dP9MuHME.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\wr4dP9MuHME.005.mp4,3fd4df9f8aba754b,0.6261682242990655,0.4505494505494505,0.42718446601941745,0.5,0.6888888888888889,0.4299065420560747,31,0.9677,0.5667,15.425,5.401,0,happy,0.2602,0.3749,0.3275,0.0135,0.003,0.018,0.0006
wVpjBxCirAQ.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\wVpjBxCirAQ.004.mp4,6076ffadb5872391,0.4112149532710281,0.4945054945054945,0.6116504854368932,0.5625,0.5888888888888889,0.5887850467289719,31,0.9677,0.4333,17.676,2.365,0,neutral,0.9381,0.0535,0.0019,0.0014,0.0012,0.0015,0.0002
2ceHmUmguzk.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\2ceHmUmguzk.000.mp4,ec88ded3257af6a7,0.4112149532710281,0.6263736263736264,0.5922330097087379,0.5520833333333334,0.5222222222222223,0.5607476635514018,31,0.9355,0.1379,27.587,2.944,0,surprise,0.3404,0.0657,0.0032,0.0684,0.0378,0.4762,0.0025
uRY3aJAaogw.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\uRY3aJAaogw.002.mp4,047fbad85380867f,0.30841121495327106,0.6923076923076923,0.6990291262135921,0.42708333333333337,0.33333333333333337,0.5514018691588785,31,1.0,0.5806,6.016,1.223,0,happy,0.3103,0.3612,0.0171,0.279,0.021,0.003,0.0012
VUGWfw5PVLY.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\VUGWfw5PVLY.000.mp4,29535aec9e1cd8fb,0.5607476635514019,0.6263736263736264,0.33980582524271846,0.5833333333333333,0.4888888888888889,0.40186915887850466,31,0.9677,0.8333,17.135,5.479,0,happy,0.2468,0.6143,0.0028,0.0943,0.0069,0.0296,0.0009
JFKZEGDhcRs.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\JFKZEGDhcRs.001.mp4,8483980d69fd8a64,0.4299065420560748,0.4945054945054945,0.4174757281553398,0.39583333333333337,0.5,0.47663551401869153,31,0.9677,0.6333,15.767,3.934,0,neutral,0.7955,0.1865,0.0012,0.0092,0.0005,0.0031,0.0016
EmGTj1DRMbo.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\EmGTj1DRMbo.004.mp4,33d874ed4dc3c6e8,0.4205607476635514,0.5934065934065933,0.4368932038834952,0.4791666666666667,0.7333333333333333,0.5233644859813084,31,0.9677,0.5333,12.469,13.75,0,neutral,0.5199,0.182,0.0635,0.157,0.0207,0.0429,0.0036
6EMgu2djYrU.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\6EMgu2djYrU.004.mp4,d72083f1445613a0,0.7196261682242993,0.7692307692307692,0.6504854368932039,0.7083333333333334,0.8444444444444444,0.7102803738317757,28,0.9643,0.9259,10.42,3.787,0,happy,0.0186,0.975,0.0003,0.0007,0.0002,0.0039,0.0003
ouYYWCY__5A.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\ouYYWCY__5A.000.mp4,9ea1161228222e03,0.36448598130841126,0.5054945054945055,0.7281553398058251,0.4791666666666667,0.5888888888888889,0.5327102803738317,31,0.9677,0.1,17.805,2.886,0,angry,0.1693,0.1266,0.2237,0.2402,0.2272,0.0033,0.0025
EwMMNKLjO9w.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\EwMMNKLjO9w.000.mp4,34be5e0711c21369,0.5046728971962617,0.6373626373626373,0.6601941747572816,0.5729166666666666,0.6666666666666666,0.5514018691588785,30,0.9,0.5926,19.766,6.378,0,happy,0.1389,0.6391,0.044,0.0097,0.0603,0.1031,0.0004
HhC2cGFFZeY.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\HhC2cGFFZeY.005.mp4,e167b8140749ad5e,0.36448598130841126,0.4175824175824176,0.42718446601941745,0.40625000000000006,0.3111111111111111,0.3831775700934579,31,1.0,0.3871,12.999,6.562,0,neutral,0.8639,0.114,0.0087,0.0031,0.0043,0.0025,0.0013
UGsr6Vnqf7I.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\UGsr6Vnqf7I.004.mp4,8e391eccd3286209,0.5233644859813085,0.6263736263736264,0.6699029126213591,0.5520833333333334,0.5111111111111111,0.5327102803738317,31,1.0,0.6452,18.131,2.297,0,neutral,0.465,0.3498,0.0016,0.0938,0.062,0.0214,0.0001
LeQKH1vAVpg.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\LeQKH1vAVpg.003.mp4,07635b4cda720d02,0.48598130841121495,0.4505494505494505,0.6601941747572816,0.6041666666666666,0.5,0.5981308411214953,31,1.0,0.3548,17.992,5.737,0,happy,0.233,0.6259,0.02,0.0703,0.0043,0.0406,0.0009
Eh7WRYXVh9M.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\Eh7WRYXVh9M.000.mp4,be9282b6023af126,0.5233644859813085,0.6263736263736264,0.6213592233009709,0.4791666666666667,0.5444444444444444,0.5887850467289719,31,1.0,0.9677,8.789,2.395,0,angry,0.2001,0.1145,0.2192,0.3298,0.1218,0.0003,0.0067
3DURnr95fMg.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\3DURnr95fMg.000.mp4,462990814aeeaa28,0.3177570093457944,0.4175824175824176,0.27184466019417475,0.28125,0.5777777777777777,0.2523364485981308,31,1.0,0.5484,11.665,4.847,0,neutral,0.5021,0.2897,0.0081,0.0036,0.0378,0.1527,0.002
kN_bFMVnfzY.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\kN_bFMVnfzY.001.mp4,f0c00c2c962721d5,0.5607476635514019,0.3846153846153846,0.5825242718446602,0.6145833333333333,0.6888888888888889,0.4205607476635514,31,1.0,0.7419,9.728,4.607,0,sad,0.1514,0.2542,0.5456,0.0265,0.0093,0.0039,0.0017
BxdFQhBNZys.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\BxdFQhBNZys.000.mp4,899016af7af2ef68,0.5794392523364487,0.5604395604395604,0.4854368932038835,0.5104166666666666,0.5555555555555556,0.514018691588785,31,0.9032,0.25,29.756,15.253,0,neutral,0.4518,0.0579,0.0074,0.2368,0.1864,0.0534,0.0005
5-mwIFjOWZ4.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\5-mwIFjOWZ4.000.mp4,c000a0db973a295f,0.5140186915887851,0.5934065934065933,0.5048543689320388,0.46875,0.5111111111111111,0.5233644859813084,31,0.9677,0.7,9.624,5.207,0,happy,0.4064,0.4382,0.0254,0.0139,0.0195,0.0899,0.0004
TPk6KiHuPag.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\TPk6KiHuPag.004.mp4,c6c694ff71789eb4,0.5794392523364487,0.6153846153846153,0.5922330097087379,0.6458333333333333,0.7777777777777777,0.6355140186915886,31,1.0,0.7742,12.907,3.723,0,happy,0.4024,0.5867,0.0034,0.0014,0.0001,0.0039,0.0004
HoJXPFp9hYo.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\HoJXPFp9hYo.004.mp4,3f46212f6d28865f,0.691588785046729,0.6813186813186812,0.7475728155339806,0.7916666666666667,0.611111111111111,0.7570093457943924,31,0.9677,0.2667,16.212,2.535,0,neutral,0.5449,0.2138,0.006,0.2166,0.0043,0.0089,0.0016
pEYFpmjwKC0.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\pEYFpmjwKC0.003.mp4,edd9ec18c2ffa7fe,0.5794392523364487,0.5494505494505494,0.6504854368932039,0.6770833333333334,0.611111111111111,0.6261682242990654,31,0.9677,0.7667,14.516,6.271,0,happy,0.1002,0.8924,0.0015,0.0027,0.0002,0.0018,0.0
J0JrzUmZGcA.005.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\J0JrzUmZGcA.005.mp4,382ad7d770a5e9dd,0.4953271028037384,0.6483516483516484,0.6699029126213591,0.6458333333333333,0.4777777777777778,0.514018691588785,31,0.9677,0.9333,9.612,2.009,0,neutral,0.6576,0.1078,0.0078,0.028,0.1216,0.0718,0.0004
TUaOp5eIU2c.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\TUaOp5eIU2c.001.mp4,958b190e64922adb,0.48598130841121495,0.7582417582417583,0.7864077669902914,0.8854166666666667,0.7666666666666666,0.6915887850467289,31,1.0,0.3226,20.453,2.691,0,angry,0.041,0.1554,0.012,0.772,0.0074,0.001,0.0064
gUyH1qvbOZA.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\gUyH1qvbOZA.004.mp4,f70b3cdef259d4a1,0.6448598130841123,0.7362637362637363,0.7572815533980582,0.8125000000000001,0.6777777777777777,0.7383177570093457,31,0.9677,0.5667,13.178,4.298,0,happy,0.1774,0.639,0.0538,0.0381,0.0667,0.0212,0.0001
jxt1W2WRNHQ.002.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\jxt1W2WRNHQ.002.mp4,33ff086ed7b5f37b,0.6355140186915887,0.7692307692307692,0.7961165048543688,0.6145833333333333,0.5444444444444444,0.7009345794392522,31,0.9677,0.2,5.044,3.102,0,fear,0.27,0.0783,0.0437,0.051,0.5377,0.0114,
kFak4VnRnRM.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\kFak4VnRnRM.004.mp4,1690829b5eebcfe5,0.5700934579439253,0.4175824175824176,0.4951456310679611,0.4479166666666667,0.45555555555555555,0.5233644859813084,32,0.9688,0.5484,8.003,2.83,0,happy,0.3312,0.5027,0.0318,0.0365,0.0486,0.0451,0.0
mXgUV0o6a20.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\mXgUV0o6a20.001.mp4,e6cd0b8e967aea13,0.47663551401869164,0.5164835164835165,0.7184466019417477,0.6666666666666667,0.5444444444444444,0.6074766355140186,31,0.9677,0.9667,5.986,2.769,0,neutral,0.8615,0.1125,0.0037,0.0151,0.0024,0.002,0.0004
3orJLMVqWYw.004.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\3orJLMVqWYw.004.mp4,31833ccc006d8dc3,0.48598130841121495,0.5934065934065933,0.4174757281553398,0.45833333333333337,0.4444444444444445,0.47663551401869153,31,1.0,0.9355,8.688,7.053,0,neutral,0.5913,0.3983,0.0032,0.0009,0.0035,0.0013,
5Ku4_r_Yxsk.000.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\5Ku4_r_Yxsk.000.mp4,9ae556d7e18bbdc7,0.5514018691588786,0.6483516483516484,0.6893203883495147,0.5833333333333333,0.6888888888888889,0.6261682242990654,31,1.0,0.3226,24.296,3.179,0,neutral,0.8115,0.0103,0.1474,0.0169,0.0109,0.0002,0.0001
IFF47jVKMj8.003.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\IFF47jVKMj8.003.mp4,0885ae1c6a523924,0.5794392523364487,0.6153846153846153,0.5436893203883495,0.6041666666666666,0.6666666666666666,0.5514018691588785,31,0.9355,0.2414,20.529,5.016,0,happy,0.0856,0.8839,0.0144,0.0115,0.0013,0.0017,0.0002
pzG2VeUbefw.001.mp4,train,train,C:\Users\athas\Downloads\Chalearn\first-impressions\train\pzG2VeUbefw.001.mp4,a241598f408d9585,0.48598130841121495,0.5384615384615384,0.6019417475728155,0.5729166666666666,0.6777777777777777,0.5514018691588785,31,1.0,0.0968,5.298,3.44,0,neutral,0.3147,0.2445,0.2078,0.2053,0.0204,0.0003,0.0019
